"";"statistic";"signif.level";"dif.com.obs.dif";"dif.com.critical.dif";"dif.com.difference"
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;9,20000000000002;83,7271488159369;FALSE
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;65,4;83,7271488159369;FALSE
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;78,5;83,7271488159369;FALSE
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;36,2;83,7271488159369;FALSE
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;20,9;83,7271488159369;FALSE
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;93;83,7271488159369;TRUE
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;112,6;83,7271488159369;TRUE
"MobileMedia_200_180200_1.0_allComponents-MobileMedia_200_20200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;24,8;83,7271488159369;FALSE
"MobileMedia_200_180200_1.0_allComponents-MobileMedia_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;58,2;83,7271488159369;FALSE
"MobileMedia_200_180200_1.0_allComponents-MobileMedia_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;8,70000000000002;83,7271488159369;FALSE
"MobileMedia_200_180200_1.0_allComponents-MobileMedia_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;3,60000000000002;83,7271488159369;FALSE
"MobileMedia_200_180200_1.0_allComponents-MobileMedia_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;59,8;83,7271488159369;FALSE
"MobileMedia_200_180200_1.0_allComponents-MobileMedia_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;72,9;83,7271488159369;FALSE
"MobileMedia_200_180200_1.0_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;30,6;83,7271488159369;FALSE
"MobileMedia_200_180200_1.0_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;15,3;83,7271488159369;FALSE
"MobileMedia_200_180200_1.0_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;87,4;83,7271488159369;TRUE
"MobileMedia_200_180200_1.0_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;107;83,7271488159369;TRUE
"MobileMedia_200_20200_0.9_allComponents-MobileMedia_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;33,4;83,7271488159369;FALSE
"MobileMedia_200_20200_0.9_allComponents-MobileMedia_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;16,1;83,7271488159369;FALSE
"MobileMedia_200_20200_0.9_allComponents-MobileMedia_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;21,2;83,7271488159369;FALSE
